,slope,intercept,r-value
SNFCA,-0.0004524748845218368,5.635233038904204,-0.0778250577665033
SNHY,0.0019886457901037956,33.41227313718815,0.10980598443223567
SNI,-0.011570023534920692,73.14139294655028,-0.3508751946243488
SNMX,0.0018508692808455287,4.286328798550543,0.20088330950914507
SNPS,0.01852154791153957,33.58300124918509,0.8803392870858361
SNSS,-0.006684017136872825,6.588309726118977,-0.7873243610881905
SNTA,-0.0102339787435132,8.419237647636873,-0.9330352558813879
SOCB,0.01138708557109866,3.0648585091437557,0.8898011202538663
SOCL,0.003921651198621641,16.659522125976792,0.4462319877050889
SODA,-0.06585068401739273,62.64271676806203,-0.9121432099250603
SOFO,-0.002841684925868561,9.626180953888452,-0.4030167791426473
SOHO,0.003689356199193332,4.188291951990001,0.648507332721762
SOHOL,0.003375271385505899,23.142854100154686,0.7523914681311428
SOHU,-0.01509214628706923,63.40749650602566,-0.37706865708939835
SONA,0.005406219355908497,7.830735103201086,0.9533564073018778
SONC,0.025121439790129325,11.911551670437415,0.9290652072283718
SONS,-0.011016670409738534,17.939856423983244,-0.5729917303995036
SORL,-0.0017148544690343567,3.944172620304616,-0.5119932223358156
SOXX,0.04547414560904121,58.21184255420191,0.8654752433447057
SP,0.0014054813655091094,22.591026859239072,0.17582388093851387
SPAN,0.0015761092285863892,17.1708013219377,0.3788134373582494
SPAR,-0.0024364399108081107,5.963689094707621,-0.7430554054151427
SPCB,0.00835782472980958,3.2490929447063013,0.5618264343580035
SPEX,-0.24015928500109868,169.37272643997244,-0.8311673165886767
SPHS,-0.013962372328051097,10.255403665365982,-0.7985506748183414
SPIL,0.003648857395909157,4.708016400653766,0.8177612047496525
SPKE,0.01963236019685891,3.5562377076508547,0.7095760626462222
SPLK,0.011721279199818078,51.552341753380404,0.23080413405368935
SPLS,-0.0008515170637904031,13.110606044076938,-0.1012425781832759
SPNC,-0.001183407660607483,22.739143815034303,-0.043360048656695835
SPNS,0.007864445915208467,4.5386468426701,0.9144079518115452
SPOK,0.008068003465081772,11.371851749769698,0.8532849897126342
SPPI,-0.004917802679979198,9.618865896731633,-0.7773257033250428
SPRT,-0.005300988833162825,4.918732789812825,-0.90704589359838
SPSC,0.01530331516255126,52.98064037490396,0.3580284537954346
SPTN,0.01373276781357733,16.943935312730652,0.7236785301412584
SPU,-0.017783907756128585,19.161583714542225,-0.9434834141730943
SPWH,0.013068745551946311,1.8590515720427012,0.8039089238509238
SPWR,0.009276189467477386,22.66338397453958,0.3087801262862257
SQBG,0.007694054467345819,6.168234051264831,0.5262289189115301
