,slope,intercept,r-value
CNET,0.0004312323341582004,0.857855117257273,0.22759244335732864
CNIT,-0.0015665187276174338,3.9949870225997772,-0.22747839411570456
CNMD,0.02239337321345975,31.218388479827226,0.6949846785923702
CNOB,0.007883668761769661,13.343349525189769,0.7102650573547143
CNSL,0.010528915268625436,13.759374035095508,0.7848552290723082
CNTF,-0.0037766518476712073,7.622872946327965,-0.504053162643313
CNTY,0.0037727720659568114,3.806641632933971,0.7476183799581463
CNYD,-0.002680476782337078,4.599960271140155,-0.6661744474325043
COB,0.0037480518426752734,8.948513829003517,0.5945023772457788
COBZ,0.005569843061329246,8.43432112172821,0.8443820958644608
COHR,0.013315150513303788,57.29090369490789,0.42406001942322297
COHU,0.002683965257703308,9.537589613331429,0.5768470835584095
COKE,0.16397314074009559,30.920050761656256,0.8893284872398806
COLB,0.015656098705400814,18.733030041809574,0.9150353767342094
COLM,0.04322259208027491,24.082794904279954,0.8941403037160376
COMM,0.015826943614412645,16.922973296541457,0.6438360096175517
CONE,0.025660617106361527,14.357969111596315,0.9231805174631355
CONN,-0.040797327602523234,55.28900529048238,-0.6497321416693784
COOL,-0.0037685740834758575,3.3818636982090844,-0.8803147701991072
CORE,0.07055383195718953,19.467204804083945,0.9610180783084503
CORI,0.001564837070691987,6.894018373374555,0.09044617949793729
CORT,0.004324564172285682,1.464326869757521,0.7710833387653507
COSI,-0.002087334589277561,2.6753667561458725,-0.6569338820214089
COST,0.0771461331180628,91.78081544427565,0.9424717446516985
COVS,-0.01600948634961688,13.200400281976979,-0.8409561973386109
COWN,0.0022109807479271755,3.124407531388563,0.577373771887994
COYN,0.0038690629151585383,6.730505404188598,0.15925455741171066
CPAH,-0.02250639337845573,19.821347696795485,-0.9726260903873296
CPHC,-0.0005195083095578854,10.489231286721484,-0.2284283844793497
CPHD,0.006826553038083343,41.117755103656386,0.19086178244161342
CPHR,0.0026177116454080105,6.241951621208565,0.20346288227116013
CPIX,0.001572108290118032,4.578762600603016,0.48628751059031733
CPLA,0.014467085335606783,45.93460613687019,0.3227530294851746
CPLP,-0.0015666758597259565,7.557898308223654,-0.26338291855709134
CPRT,0.005083052613397493,32.97326228703895,0.5635949064109055
CPRX,0.0028604640953113084,1.142058746013453,0.6022069277089562
CPSH,0.0011584502392736381,1.7778615061767038,0.47515885685366016
CPSI,5.1111625478333e-05,51.67333122057893,0.0022602938922995116
CPSS,-0.004089275261015413,8.51976686685746,-0.726096670712781
CPST,-0.030652217755636563,31.18830460976148,-0.6954030403038063
